,artist,danceability,valence,tempo,liveness,song,popularity,speechiness,mood,loudness,duration_ms,energy,release_date,acousticness,mode,instrumentalness,key,year,artist_genre,artist_popularity,artist_followers,hit,words_count,words_average_size,1st_word,1st_occurence,1st_word_percentage,2nd_word,2nd_occurence,2nd_word_percentage,3rd_word,3rd_occurence,3rd_word_percentage,4th_word,4th_occurence,4th_word_percentage,5th_word,5th_occurence,5th_word_percentage,longest_word,longest_word_length,unique_word_percentage,Explicitness
2662,YG,0.745,0.112,203.911,0.0881,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",72.0,0.331,Energetic,-7.709,237240.0,0.346,8/3/2018,0.00552,1.0,0.0,1.0,2018.0,hyphy,73.0,3424714.0,1,469,4.0181818181818185,macarena,20,4.264392324093817,ayy,13,2.771855010660981,macarena,10,2.1321961620469083,bitches,8,1.7057569296375266,me,8,1.7057569296375266,undefeated,10,25.37313432835821,1
2663,Lil Baby,0.753,0.886,132.055,0.193,"Never Recover (Lil Baby & Gunna, Drake)",72.0,0.284,Energetic,-5.415,194732.0,0.686,10/5/2018,0.0677,0.0,0.0,1.0,2018.0,,87.0,20023838.0,1,389,4.057692307692308,do,12,3.0848329048843186,me,12,3.0848329048843186,what,11,2.827763496143959,why,9,2.3136246786632397,me,8,2.056555269922879,satisfactory,12,19.28020565552699,0
2664,NEFFEX,0.782,0.943,75.002,0.0779,Grateful,72.0,0.0898,Happy,-6.504,182400.0,0.757,2/28/2018,0.107,1.0,0.0,6.0,2018.0,,71.0,2687388.0,1,255,4.08,one,34,13.333333333333334,by,24,9.411764705882351,me,12,4.705882352941177,see,9,3.5294117647058822,should,7,2.7450980392156863,vandalize,9,20.0,0
2665,Trinidad Cardona,0.708,0.484,119.997,0.107,Dinero,72.0,0.0674,Energetic,-4.687,160880.0,0.782,2/2/2018,0.00772,1.0,0.0,2.0,2018.0,,61.0,320091.0,1,227,4.456521739130435,is,6,2.643171806167401,ya,4,1.7621145374449338,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,california,10,29.955947136563875,0
2666,DJ Khaled,0.552,0.639,135.702,0.0865,No Brainer,72.0,0.342,Energetic,-4.706,260000.0,0.76,7/27/2018,0.0733,1.0,0.0,0.0,2018.0,,75.0,11958914.0,1,256,4.27906976744186,we,11,4.296875,imagination,10,3.90625,so,7,2.734375,just,7,2.734375,oh,7,2.734375,imagination,11,16.015625,0
2667,Alina Baraz,0.599,0.134,111.072,0.102,Electric (feat. Khalid),72.0,0.0392,Sad,-10.489,246327.0,0.396,4/6/2018,0.738,0.0,2.19e-05,10.0,2018.0,,63.0,1417987.0,1,445,4.533333333333333,me,17,3.820224719101124,suicidal,12,2.696629213483146,is,12,2.696629213483146,love,10,2.247191011235955,me,7,1.5730337078651686,hennessyyy,10,12.359550561797754,0
2668,La Adictiva Banda San José de Mesillas,0.709,0.834,123.566,0.241,En Peligro de Extinción,71.0,0.0281,Happy,-3.734,234198.0,0.483,6/18/2018,0.219,1.0,2.33e-06,0.0,2018.0,banda,73.0,6922599.0,1,310,3.8,feat,10,3.225806451612903,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,ultralight,10,62.58064516129032,0
2669,Thalia,0.837,0.748,94.036,0.0897,No Me Acuerdo,71.0,0.101,Happy,-4.531,217653.0,0.784,11/9/2018,0.175,0.0,0.0,7.0,2018.0,latin pop,70.0,5114909.0,1,896,4.543859649122807,feat,73,8.147321428571429,dababy,36,4.017857142857143,baby,12,1.3392857142857142,dababy,8,0.8928571428571429,lil,7,0.78125,masterpiece,11,45.98214285714285,0
2670,Bad Wolves,0.448,0.19,77.093,0.117,Zombie,71.0,0.0319,Energetic,-3.244,254805.0,0.826,1/19/2018,0.00756,0.0,0.0,2.0,2018.0,metal,66.0,815550.0,1,566,3.892857142857143,feat,11,1.9434628975265016,lil,5,0.8833922261484098,with,4,0.7067137809187279,Not Found,0,0.0,Not Found,0,0.0,everlasting,11,60.24734982332156,0
2671,Yung Gravy,0.758,0.626,106.74,0.114,Mr. Clean,71.0,0.162,Happy,-6.053,211150.0,0.701,5/4/2018,0.685,1.0,6.22e-06,9.0,2018.0,meme rap,69.0,1704238.0,1,807,4.80188679245283,eu,55,6.815365551425031,de,26,3.22180916976456,o,25,3.097893432465923,com,22,2.7261462205700124,que,16,1.982651796778191,reabastecimento,15,23.667905824039654,0
2672,SadBoyProlific,0.87,0.436,119.054,0.329,Alone,71.0,0.439,Energetic,-14.15,160105.0,0.341,11/10/2018,0.481,1.0,0.0027,9.0,2018.0,,60.0,392425.0,1,566,3.892857142857143,feat,11,1.9434628975265016,lil,5,0.8833922261484098,with,4,0.7067137809187279,Not Found,0,0.0,Not Found,0,0.0,everlasting,11,60.24734982332156,0
2673,Piso 21,0.681,0.839,170.019,0.0753,Déjala Que Vuelva (feat. Manuel Turizo),71.0,0.0785,Energetic,-4.323,220117.0,0.788,5/11/2018,0.0482,1.0,0.0,1.0,2018.0,reggaeton,74.0,9335448.0,1,256,3.72,me,22,8.59375,why,12,4.6875,love,10,3.90625,would,7,2.734375,will,7,2.734375,speakerbangerz,14,31.640625,0
2674,Post Malone,0.798,0.861,146.046,0.114,92 Explorer,71.0,0.0476,Happy,-4.811,211427.0,0.733,4/27/2018,0.265,0.0,1.25e-06,7.0,2018.0,,89.0,46691170.0,1,377,3.55,feat,5,1.326259946949602,me,4,1.0610079575596818,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,fcukizyoudoin,13,58.62068965517241,0
2675,Post Malone,0.569,0.181,164.027,0.132,Over Now,71.0,0.0834,Energetic,-4.041,246987.0,0.777,4/27/2018,0.139,0.0,0.0,4.0,2018.0,,89.0,46691170.0,1,511,3.882352941176471,feat,7,1.36986301369863,with,4,0.7827788649706457,me,4,0.7827788649706457,up,4,0.7827788649706457,Not Found,0,0.0,miscommunicate,14,61.05675146771037,0
2676,XXXTENTACION,0.562,0.577,84.143,0.102,infinity (888) - feat. Joey Bada$$,71.0,0.484,Energetic,-6.788,176591.0,0.579,3/16/2018,0.274,0.0,0.0,10.0,2018.0,emo rap,87.0,49432520.0,1,530,4.206349206349207,me,22,4.150943396226415,like,20,3.7735849056603774,body,20,3.7735849056603774,somebody,15,2.830188679245283,yeah,12,2.2641509433962264,everythings,11,11.132075471698114,0
2677,5 Seconds of Summer,0.611,0.771,159.927,0.105,Lie To Me (feat. Julia Michaels),71.0,0.0346,Energetic,-5.445,149878.0,0.52,12/21/2018,0.0132,1.0,0.0,0.0,2018.0,,77.0,10272136.0,1,541,3.967741935483871,feat,11,2.033271719038817,lil,5,0.9242144177449167,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,bulletproof,11,57.11645101663586,0
2678,Alec Benjamin,0.817,0.851,143.982,0.251,Boy In The Bubble,71.0,0.0824,Happy,-7.579,181705.0,0.578,11/16/2018,0.224,0.0,0.00103,11.0,2018.0,,74.0,5421578.0,1,1801,4.175,ft,60,3.331482509716824,lil,17,0.9439200444197668,me,12,0.6662965019433648,love,7,0.3886729594669628,don,6,0.3331482509716824,accomplishments,15,45.91893392559689,0
2679,Mac Miller,0.759,0.561,104.974,0.107,What's the Use?,71.0,0.12,Sad,-10.338,288640.0,0.492,8/3/2018,0.736,0.0,0.00989,1.0,2018.0,,84.0,11587806.0,1,310,3.8,feat,10,3.225806451612903,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,ultralight,10,62.58064516129032,0
2680,Maluma,0.722,0.748,198.075,0.198,Corazón (feat. Nego do Borel),71.0,0.247,Energetic,-6.073,184720.0,0.738,5/18/2018,0.328,0.0,1.47e-05,9.0,2018.0,reggaeton,86.0,36310673.0,1,476,3.971830985915493,we,7,1.4705882352941178,dont,6,1.2605042016806722,bitch,6,1.2605042016806722,that,6,1.2605042016806722,live,5,1.050420168067227,freakydeaky,11,33.61344537815126,1
2681,Selena Gomez,0.6,0.494,102.036,0.11,Back To You,71.0,0.0493,Energetic,-6.271,210240.0,0.683,5/18/2018,0.0984,1.0,1.26e-06,6.0,2018.0,pop,84.0,52046009.0,1,867,4.072727272727272,with,26,2.9988465974625145,we,18,2.0761245674740483,like,17,1.96078431372549,up,16,1.845444059976932,niggas,14,1.6147635524798154,motherfuckin,12,19.261822376009228,1
2682,The Weeknd,0.56,0.29,122.585,0.111,Wasted Times,71.0,0.0581,Sad,-6.167,220293.0,0.678,3/30/2018,0.61,0.0,1.42e-05,10.0,2018.0,,97.0,101723619.0,1,566,3.892857142857143,feat,11,1.9434628975265016,lil,5,0.8833922261484098,with,4,0.7067137809187279,Not Found,0,0.0,Not Found,0,0.0,everlasting,11,60.24734982332156,0
2683,Christian Nodal,0.617,0.632,163.2,0.143,No Te Contaron Mal,71.0,0.0374,Happy,-3.074,156947.0,0.57,9/7/2018,0.388,0.0,0.0,9.0,2018.0,banda,79.0,15677559.0,1,531,4.041666666666667,me,5,0.9416195856873822,feat,5,0.9416195856873822,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,chainsmokers,12,59.133709981167605,0
2684,Alec Benjamin,0.514,0.409,120.894,0.121,If I Killed Someone For You,71.0,0.0337,Sad,-5.363,185123.0,0.605,11/16/2018,0.774,1.0,2.91e-06,7.0,2018.0,,74.0,5421578.0,1,589,4.097560975609756,feat,20,3.395585738539898,me,5,0.8488964346349746,life,5,0.8488964346349746,with,4,0.6791171477079796,young,4,0.6791171477079796,contaminated,12,53.3106960950764,0
2685,Morgan Wallen,0.702,0.498,99.988,0.104,Talkin' Tennessee,71.0,0.0248,Happy,-6.697,221880.0,0.711,4/27/2018,0.568,0.0,0.0,6.0,2018.0,country,89.0,12116033.0,1,900,3.897637795275591,me,13,1.4444444444444444,aint,12,1.3333333333333333,no,10,1.1111111111111112,what,10,1.1111111111111112,got,10,1.1111111111111112,sprayground,11,20.22222222222222,1
2686,ilyTOMMY,0.589,0.0726,139.998,0.109,Princess Bubblegum,71.0,0.0742,Sad,-11.613,95709.0,0.484,7/30/2018,0.42,1.0,0.0385,7.0,2018.0,,64.0,444989.0,1,539,3.727272727272727,feat,15,2.782931354359926,me,5,0.927643784786642,like,4,0.7421150278293135,Not Found,0,0.0,Not Found,0,0.0,beabadoobee,11,61.59554730983302,0
2687,Travis Scott,0.81,0.503,95.004,0.207,COFFEE BEAN,71.0,0.125,Energetic,-5.098,209116.0,0.582,8/3/2018,0.0862,0.0,0.00681,5.0,2018.0,rap,93.0,37609160.0,1,566,3.892857142857143,feat,11,1.9434628975265016,lil,5,0.8833922261484098,with,4,0.7067137809187279,Not Found,0,0.0,Not Found,0,0.0,everlasting,11,60.24734982332156,0
2688,Mac Miller,0.69,0.325,157.655,0.113,Hurt Feelings,71.0,0.13,Energetic,-8.054,245640.0,0.462,8/3/2018,0.343,1.0,0.00218,8.0,2018.0,,84.0,11587806.0,1,479,4.152173913043479,baow,15,3.1315240083507305,me,14,2.922755741127349,with,13,2.7139874739039667,ayy,11,2.2964509394572024,lit,8,1.6701461377870563,spinning,8,18.997912317327767,1
2689,Lauren Daigle,0.293,0.108,92.935,0.11,Rescue,71.0,0.0284,Sad,-8.17,215613.0,0.237,9/7/2018,0.78,1.0,0.0,6.0,2018.0,christian,69.0,2972642.0,1,547,4.22,she,32,5.850091407678245,like,15,2.742230347349177,it,15,2.742230347349177,oh,12,2.1937842778793417,walkin,12,2.1937842778793417,scholarship,11,22.6691042047532,1
2690,Summer Walker,0.574,0.117,115.431,0.118,Session 32,71.0,0.196,Sad,-13.959,98027.0,0.123,4/5/2018,0.894,1.0,0.00111,1.0,2018.0,r&b,79.0,7474804.0,1,1235,4.434523809523809,instrumental,41,3.3198380566801617,original,22,1.7813765182186234,feat,19,1.5384615384615383,no,11,0.8906882591093117,original,11,0.8906882591093117,instrumentals,13,23.157894736842103,1
2691,Kygo,0.688,0.451,114.011,0.0982,Born To Be Yours,71.0,0.0357,Happy,-5.84,193321.0,0.688,6/15/2018,0.3,1.0,0.0,3.0,2018.0,tropical house,81.0,8586945.0,1,825,4.349056603773585,gang,20,2.4242424242424243,with,12,1.4545454545454546,yeah,10,1.2121212121212122,we,9,1.0909090909090908,got,9,1.0909090909090908,chingching,10,21.57575757575757,1
2692,Travis Scott,0.588,0.113,150.009,0.135,STOP TRYING TO BE GOD,71.0,0.0628,Energetic,-3.738,338438.0,0.567,8/3/2018,0.221,0.0,0.0,4.0,2018.0,rap,93.0,37609160.0,1,571,3.924050632911392,that,13,2.276707530647986,fuck,10,1.7513134851138354,dont,10,1.7513134851138354,just,10,1.7513134851138354,man,9,1.5761821366024518,freestyling,11,23.642732049036777,1
2693,J. Cole,0.823,0.199,141.882,0.113,KOD,71.0,0.154,Energetic,-6.274,191437.0,0.783,4/20/2018,0.21,1.0,0.0,0.0,2018.0,rap,86.0,25928009.0,1,475,4.163636363636364,with,15,3.1578947368421053,yeah,13,2.736842105263158,gon,12,2.526315789473684,that,12,2.526315789473684,we,12,2.526315789473684,different,9,19.57894736842105,1
2694,Jorja Smith,0.692,0.309,91.917,0.107,Blue Lights,71.0,0.185,Sad,-8.077,250454.0,0.57,6/8/2018,0.666,1.0,0.0,7.0,2018.0,,74.0,3555814.0,1,560,3.7,feat,13,2.321428571428572,love,6,1.0714285714285714,me,6,1.0714285714285714,Not Found,0,0.0,Not Found,0,0.0,xxxtentacion,12,58.392857142857146,0
2695,Hailee Steinfeld,0.661,0.459,99.963,0.0518,Capital Letters,71.0,0.0759,Energetic,-5.529,219373.0,0.814,2/9/2018,0.0337,1.0,8.27e-06,0.0,2018.0,,69.0,8838519.0,1,994,3.907514450867052,feat,26,2.6156941649899395,lil,7,0.704225352112676,is,6,0.6036217303822937,post,5,0.5030181086519114,baby,5,0.5030181086519114,collaborations,14,40.24144869215292,0
2696,Vluestar,0.54,0.283,137.767,0.13,I’ll Keep You Safe,71.0,0.0717,Sad,-10.399,140339.0,0.341,5/8/2018,0.802,0.0,0.00939,10.0,2018.0,,44.0,27978.0,1,521,4.7215189873417724,ayy,12,2.3032629558541267,me,9,1.727447216890595,with,9,1.727447216890595,all,8,1.5355086372360844,put,7,1.343570057581574,australians,11,22.072936660268716,1
2697,Nipsey Hussle,0.6,0.246,180.165,0.109,Grinding All My Life,71.0,0.384,Energetic,-5.554,175040.0,0.716,2/16/2018,0.0491,0.0,0.0,3.0,2018.0,west coast hip hop,67.0,3530304.0,1,560,3.769230769230769,feat,7,1.25,me,6,1.0714285714285714,time,4,0.7142857142857143,black,4,0.7142857142857143,Not Found,0,0.0,thebackoftheparty,17,59.82142857142857,0
2698,Mac Miller,0.533,0.173,155.158,0.0969,2009,71.0,0.517,Sad,-9.363,347987.0,0.496,8/3/2018,0.77,0.0,0.000164,6.0,2018.0,,84.0,11587806.0,1,478,4.295454545454546,want,24,5.02092050209205,just,22,4.602510460251046,her,15,3.1380753138075312,like,13,2.719665271966527,cant,12,2.510460251046025,interstate,10,17.15481171548117,0
2699,Camila Cabello,0.455,0.43,84.339,0.106,Consequences,71.0,0.0563,Sad,-6.792,178467.0,0.292,1/12/2018,0.889,1.0,0.0,0.0,2018.0,pop,81.0,34716898.0,1,4315,4.495677233429395,feat,417,9.66396292004635,french,65,1.5063731170336037,max,61,1.413673232908459,b,46,1.0660486674391656,remix,42,0.9733487833140207,unforgettable,13,28.829663962920048,0
2700,Tate McRae,0.671,0.12,119.716,0.11,Teenage Mind,71.0,0.0605,Sad,-9.762,155205.0,0.337,8/17/2018,0.75,0.0,1.38e-06,4.0,2018.0,,91.0,7163773.0,1,497,3.6885245901639343,okay,12,2.414486921529175,okay,12,2.414486921529175,woo,11,2.2132796780684103,back,10,2.0120724346076457,see,10,2.0120724346076457,nahnahnahnahnah,15,35.412474849094565,1
2701,Iggy Azalea,0.785,0.192,174.028,0.108,Kream (feat. Tyga),72.0,0.137,Energetic,-6.665,166627.0,0.425,8/3/2018,0.0335,1.0,4.36e-06,10.0,2018.0,,70.0,6739855.0,1,672,4.022222222222222,ziomo,25,3.7202380952380953,w,21,3.125,na,17,2.5297619047619047,patointeligencja,17,2.5297619047619047,z,16,2.380952380952381,patointeligencja,16,24.702380952380956,0
2702,Yoshiki,0.275,0.154,131.744,0.331,Red Swan,71.0,0.0467,Energetic,-4.689,263720.0,0.782,10/3/2018,0.0521,1.0,2.25e-06,10.0,2018.0,anime,49.0,111840.0,1,587,4.055555555555555,feat,13,2.2146507666098807,lil,6,1.0221465076660987,x,5,0.8517887563884157,all,5,0.8517887563884157,money,4,0.6814310051107325,prescriptions,13,56.5587734241908,0
2703,Eli Young Band,0.6,0.727,98.007,0.0891,Love Ain't,71.0,0.0388,Energetic,-4.645,186119.0,0.851,5/25/2018,0.00566,1.0,9.78e-06,11.0,2018.0,country,60.0,855410.0,1,419,4.112903225806452,me,11,2.6252983293556085,know,10,2.386634844868735,we,9,2.1479713603818618,if,9,2.1479713603818618,what,8,1.909307875894988,everything,10,19.09307875894988,0
2704,Shiloh Dynasty,0.816,0.847,110.008,0.108,Imagination,71.0,0.0379,Calm,-22.035,104777.0,0.0965,6/2/2018,0.715,1.0,0.785,7.0,2018.0,lo-fi,73.0,1947505.0,1,538,3.4347826086956523,feat,11,2.044609665427509,young,4,0.7434944237918215,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,extraordinary,13,62.63940520446096,0
2705,Pineapple StormTv,0.518,0.577,93.885,0.153,Poesia Acústica #6: Era uma Vez,71.0,0.0524,Sad,-10.454,577819.0,0.575,12/24/2018,0.427,0.0,0.0,5.0,2018.0,brazilian hip hop,71.0,11229351.0,1,101,4.285714285714286,feat,9,8.910891089108912,liam,5,4.950495049504951,payne,5,4.950495049504951,Not Found,0,0.0,Not Found,0,0.0,motivation,10,59.40594059405941,0
2706,Bad Bunny,0.743,0.15,179.972,0.0778,Solo de Mi,71.0,0.125,Energetic,-4.314,197968.0,0.73,12/14/2018,0.287,0.0,8.1e-05,10.0,2018.0,reggaeton,100.0,92541142.0,1,994,3.907514450867052,feat,26,2.6156941649899395,lil,7,0.704225352112676,is,6,0.6036217303822937,post,5,0.5030181086519114,baby,5,0.5030181086519114,collaborations,14,40.24144869215292,0
2707,BTS,0.51,0.302,87.605,0.346,I'm Fine,71.0,0.103,Energetic,-2.782,240339.0,0.842,8/24/2018,0.00852,0.0,0.0,11.0,2018.0,k-pop,87.0,78257250.0,1,472,4.469135802469136,was,7,1.4830508474576272,had,7,1.4830508474576272,fuck,6,1.271186440677966,no,6,1.271186440677966,truck,5,1.0593220338983051,posttraumatic,13,31.779661016949152,1
2708,Diplo,0.618,0.486,171.921,0.415,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",71.0,0.132,Energetic,0.175,181720.0,0.845,5/15/2018,0.114,1.0,0.0,2.0,2018.0,moombahton,78.0,2758525.0,1,565,3.8,ft,28,4.95575221238938,lil,19,3.3628318584070795,young,10,1.7699115044247788,baby,10,1.7699115044247788,g,8,1.415929203539823,onmygrannykids,14,25.663716814159294,0
2709,Carlos Rivera,0.44,0.24,83.922,0.109,Te Esperaba,71.0,0.0268,Sad,-6.722,213493.0,0.464,9/7/2018,0.655,1.0,0.0,6.0,2018.0,latin pop,72.0,4816071.0,1,537,3.814814814814815,feat,8,1.48975791433892,me,6,1.11731843575419,lil,5,0.931098696461825,james,4,0.74487895716946,Not Found,0,0.0,personalities,13,58.28677839851024,0
2710,The 1975,0.618,0.526,121.227,0.0618,It's Not Living (If It's Not With You),71.0,0.0304,Energetic,-5.338,248336.0,0.837,11/30/2018,0.000254,1.0,0.000378,1.0,2018.0,,78.0,7675778.0,1,717,4.037037037037037,is,13,1.8131101813110184,real,11,1.5341701534170151,dont,9,1.2552301255230125,make,8,1.1157601115760112,niggas,7,0.9762900976290098,generations,11,20.641562064156208,0
2711,BTS,0.769,0.866,139.979,0.084,Airplane pt.2,71.0,0.0339,Happy,-4.092,218615.0,0.817,8/24/2018,0.0268,0.0,9.95e-05,0.0,2018.0,k-pop,87.0,78257250.0,1,994,3.907514450867052,feat,26,2.6156941649899395,lil,7,0.704225352112676,is,6,0.6036217303822937,post,5,0.5030181086519114,baby,5,0.5030181086519114,collaborations,14,40.24144869215292,0
2712,Troye Sivan,0.736,0.712,117.016,0.106,Dance To This (feat. Ariana Grande),71.0,0.047,Happy,-7.099,231847.0,0.756,8/31/2018,0.00632,1.0,0.00577,11.0,2018.0,,76.0,9039759.0,1,561,4.03125,me,12,2.1390374331550803,its,11,1.96078431372549,when,11,1.96078431372549,got,10,1.7825311942959,hundred,10,1.7825311942959,housewives,10,24.955436720142604,0
2713,Bryant Myers,0.692,0.266,130.053,0.0986,Triste,71.0,0.124,Energetic,-5.373,264906.0,0.719,7/27/2018,0.408,1.0,0.0,9.0,2018.0,trap latino,83.0,12335370.0,1,573,4.055555555555555,feat,20,3.4904013961605584,me,4,0.6980802792321117,lil,4,0.6980802792321117,Not Found,0,0.0,Not Found,0,0.0,lightskinkeisha,15,55.14834205933683,0
2714,Curren$y,0.385,0.469,82.673,0.235,The Count (feat. Wiz Khalifa),71.0,0.167,Sad,-5.96,194595.0,0.757,5/30/2018,0.709,1.0,0.0,0.0,2018.0,southern hip hop,62.0,1058062.0,1,994,3.907514450867052,feat,26,2.6156941649899395,lil,7,0.704225352112676,is,6,0.6036217303822937,post,5,0.5030181086519114,baby,5,0.5030181086519114,collaborations,14,40.24144869215292,0
2715,Sofía Reyes,0.792,0.794,94.968,0.0501,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",71.0,0.0589,Happy,-3.112,201526.0,0.895,2/16/2018,0.165,0.0,0.0,1.0,2018.0,latin pop,64.0,3138611.0,1,586,4.469879518072289,out,12,2.04778156996587,she,11,1.877133105802048,at,8,1.3651877133105803,her,8,1.3651877133105803,got,7,1.1945392491467577,lamborghini,11,27.133105802047783,1
2716,BTS,0.656,0.46,129.947,0.0481,So What,71.0,0.0737,Energetic,-4.294,281521.0,0.883,5/18/2018,0.0238,0.0,0.0,9.0,2018.0,k-pop,87.0,78257250.0,1,516,3.6595744680851054,ya,16,3.10077519379845,yeah,16,3.10077519379845,she,14,2.713178294573644,can,12,2.3255813953488373,me,11,2.131782945736434,socialista,10,22.67441860465116,0
2717,Gunna,0.817,0.314,126.991,0.131,Sold Out Dates (feat. Lil Baby),71.0,0.14,Happy,-7.178,166368.0,0.556,4/16/2018,0.469,0.0,0.0,4.0,2018.0,melodic rap,86.0,9160693.0,1,348,4.404761904761905,feat,23,6.609195402298851,lil,8,2.2988505747126435,baby,5,1.4367816091954022,dababy,4,1.1494252873563218,young,4,1.1494252873563218,dreamville,10,41.37931034482759,0
2718,Ruel,0.688,0.418,127.906,0.355,Dazed & Confused,71.0,0.138,Energetic,-7.411,189608.0,0.5,4/27/2018,0.102,1.0,0.0,2.0,2018.0,,63.0,1913681.0,1,348,4.404761904761905,feat,23,6.609195402298851,lil,8,2.2988505747126435,baby,5,1.4367816091954022,dababy,4,1.1494252873563218,young,4,1.1494252873563218,dreamville,10,41.37931034482759,0
2719,The Neighbourhood,0.551,0.387,88.036,0.152,You Get Me So High,71.0,0.0542,Energetic,-6.099,153000.0,0.881,11/2/2018,0.186,0.0,0.0791,7.0,2018.0,,84.0,19854756.0,1,14939,5.046744574290484,feat,761,5.094049133141442,lil,152,1.0174710489323249,denzel,71,0.4752660820670727,curry,66,0.4417966396679831,me,58,0.3882455318294397,prescriptionoxymoron,20,15.442800722939957,0
2720,Lil Peep,0.545,0.115,120.044,0.15,Broken Smile (My All),71.0,0.0359,Energetic,-8.681,280520.0,0.517,11/9/2018,0.0459,0.0,0.00724,0.0,2018.0,emo rap,83.0,14394164.0,1,746,4.131313131313132,ayy,24,3.2171581769437,nasty,16,2.1447721179624666,ass,13,1.742627345844504,yeah,12,1.6085790884718498,what,11,1.4745308310991958,dingalangalangalang,19,13.136729222520108,1
2721,El Mimoso Luis Antonio López,0.615,0.591,134.552,0.109,En Esta Vida No Se Pudo,71.0,0.0415,Sad,-4.802,266000.0,0.386,11/30/2018,0.473,1.0,0.0,5.0,2018.0,banda,66.0,1593303.0,1,611,4.056179775280899,like,28,4.582651391162029,her,14,2.2913256955810146,make,12,1.9639934533551555,can,10,1.6366612111292962,me,10,1.6366612111292962,frigerator,10,17.839607201309327,0
2722,Lil Peep,0.399,0.175,79.892,0.446,Runaway,71.0,0.052,Sad,-8.792,192760.0,0.591,11/9/2018,0.44,0.0,0.0616,6.0,2018.0,emo rap,83.0,14394164.0,1,424,4.368421052631579,feat,9,2.1226415094339623,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,Not Found,0,0.0,happybirthdaycalvin,19,61.320754716981135,0
2723,Kenny Chesney,0.632,0.35,92.456,0.17,Get Along,71.0,0.0503,Energetic,-6.109,199625.0,0.804,7/27/2018,0.101,1.0,0.0,7.0,2018.0,country,71.0,4691942.0,1,874,4.8088235294117645,feat,83,9.496567505720824,ksi,19,2.1739130434782608,remix,17,1.9450800915331807,digital,11,1.2585812356979404,farm,11,1.2585812356979404,uncontrollable,14,41.53318077803203,0
2724,Mitchell Tenpenny,0.499,0.408,176.024,0.0933,Drunk Me,71.0,0.0554,Energetic,-3.77,211768.0,0.797,12/14/2018,0.199,1.0,0.0,2.0,2018.0,country,63.0,556491.0,1,778,4.173469387755102,man,11,1.4138817480719794,like,11,1.4138817480719794,but,10,1.2853470437017995,with,8,1.0282776349614395,all,7,0.8997429305912596,collections,11,31.362467866323907,1
2725,Cavetown,0.675,0.129,79.55,0.0711,Fool,71.0,0.151,Energetic,-9.277,233785.0,0.464,1/1/2018,0.0635,1.0,0.073,1.0,2018.0,bedroom pop,70.0,4344288.0,1,471,4.080645161290323,that,19,4.033970276008493,make,17,3.609341825902336,man,11,2.335456475583864,got,8,1.6985138004246283,its,7,1.4861995753715498,unsuccessful,12,31.84713375796178,0
